heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T14,78,0,1820.0,20,,2
2026-09-04T14,78,2,2090.0,18,,1
2026-09-04T14,78,4,2140.0,70,,1
2026-09-04T15,78,0,1860.0,113,,1
2026-09-04T15,78,3,2130.0,112,,1
2026-09-04T15,78,6,2380.0,127,,1
2026-09-04T16,78,2,2090.0,37,,1
2026-09-04T16,78,3,2130.0,100,,1
2026-09-04T16,78,5,2380.0,386,,2
2026-09-04T17,78,0,1840.0,4,,1
2026-09-04T17,78,0,1850.0,6,,1
2026-09-04T17,78,1,1950.0,34,,1
2026-09-04T17,78,2,2090.0,18,,1
2026-09-04T18,78,0,1850.0,20,,2
2026-09-04T18,78,1,1950.0,8,,1
2026-09-04T18,78,5,2380.0,90,,1
2026-09-04T21,78,0,1870.0,8,,1
2026-09-04T21,78,1,1980.0,20,,1
2026-09-04T21,78,2,2090.0,30,,1
2026-09-04T21,78,7,2350.0,100,,1
2026-09-04T21,78,7,2360.0,44,,1
2026-09-04T23,78,2,2090.0,48,0,1
2026-09-04T23,78,4,2140.0,22,0,1
2026-09-05T00,78,0,1870.0,8,0,1
2026-09-05T00,78,1,1980.0,57,0,2
2026-09-05T00,78,3,2130.0,68,0,2
2026-09-05T01,78,0,1870.0,197,0,3
2026-09-05T01,78,1,1980.0,12,0,1
2026-09-05T01,78,4,2140.0,202,0,2
2026-09-05T01,78,7,2360.0,104,0,1
2026-09-05T02,78,0,1860.0,0,10,1
2026-09-05T02,78,1,1980.0,10,0,1
2026-09-05T02,78,2,2090.0,30,0,1
2026-09-05T02,78,7,2360.0,220,0,1
2026-09-05T03,78,0,1870.0,14,0,1
2026-09-05T03,78,2,2090.0,36,0,1
2026-09-05T03,78,3,2130.0,30,0,1
2026-09-05T03,78,4,2140.0,68,0,1
2026-09-05T04,78,2,2090.0,10,0,1
2026-09-05T04,78,3,2130.0,184,0,1
2026-09-05T04,78,7,2340.0,0,1,1
2026-09-05T05,78,0,1870.0,106,0,1
2026-09-05T05,78,1,1980.0,100,20,2
2026-09-05T05,78,1,1990.0,0,14,1
2026-09-05T05,78,1,2000.0,30,0,1
2026-09-05T05,78,2,2080.0,6,0,1
2026-09-05T05,78,3,2130.0,10,0,1
2026-09-05T05,78,4,2120.0,0,13,1
2026-09-05T05,78,4,2130.0,6,0,1
2026-09-05T06,78,0,1870.0,5,0,2
2026-09-05T06,78,1,2000.0,10,0,1
2026-09-05T06,78,4,2130.0,101,0,2
2026-09-05T06,78,7,2350.0,88,0,1
2026-09-05T07,78,0,1870.0,8,12,3
2026-09-05T07,78,0,1880.0,14,0,1
2026-09-05T07,78,2,2070.0,0,1,1
2026-09-05T07,78,2,2080.0,286,0,1
2026-09-05T07,78,4,2130.0,503,0,3
2026-09-05T08,78,0,1880.0,20,0,2
2026-09-05T08,78,2,2070.0,0,30,1
2026-09-05T08,78,2,2080.0,0,8,1
2026-09-05T08,78,2,2090.0,33,0,2
2026-09-05T08,78,4,2130.0,60,0,1
2026-09-05T09,78,0,1880.0,8,0,2
2026-09-05T09,78,2,2080.0,0,14,1
2026-09-05T09,78,2,2090.0,58,0,1
2026-09-05T09,78,4,2130.0,534,0,2
2026-09-05T09,78,7,2340.0,0,1,1
2026-09-05T09,78,7,2350.0,0,100,1
2026-09-05T09,78,7,2360.0,119,0,1
2026-09-05T10,78,2,2080.0,8,0,1
2026-09-05T10,78,3,2130.0,0,11,1
2026-09-05T10,78,4,2130.0,0,6,1
2026-09-05T10,78,4,2140.0,495,0,2
2026-09-05T11,78,0,1870.0,4,13,2
2026-09-05T11,78,0,1880.0,69,6,3
2026-09-05T11,78,1,2000.0,20,0,1
2026-09-05T11,78,2,2080.0,0,11,1
2026-09-05T11,78,2,2090.0,23,17,2
2026-09-05T11,78,2,2100.0,3,113,2
2026-09-05T11,78,2,2110.0,59,0,1
2026-09-05T11,78,2,2130.0,0,250,1
2026-09-05T11,78,5,2350.0,30,0,1
2026-09-05T12,78,0,1870.0,32,0,1
2026-09-05T12,78,1,2000.0,0,144,1
2026-09-05T12,78,2,2110.0,138,0,2
2026-09-05T12,78,4,2140.0,0,963,1
2026-09-05T12,78,4,2150.0,50,0,1
2026-09-05T13,78,0,1870.0,0,60,1
2026-09-05T13,78,0,1880.0,0,13,1
2026-09-05T13,78,0,1890.0,32,0,2
2026-09-05T13,78,1,2040.0,0,20,1
2026-09-05T13,78,3,2130.0,100,0,1
2026-09-05T13,78,4,2150.0,112,0,2
2026-09-05T14,78,0,1890.0,18,0,2
2026-09-05T14,78,1,2040.0,1,0,1
2026-09-05T14,78,2,2100.0,44,0,1
2026-09-05T14,78,3,2130.0,10,0,1
2026-09-05T14,78,5,2320.0,12,0,1
2026-09-05T15,78,0,1890.0,23,15,4
2026-09-05T15,78,1,2030.0,0,12,1
2026-09-05T15,78,1,2040.0,0,4,1
